date,year,month,state,type,source,mwh,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2567397.04,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Other Biomass,1739150.87,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Wind,17881376.91,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3244175.42,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Total,322949419.4,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Coal,104795046.6,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Geothermal,1465634.23,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Pumped Storage,-370209,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Hydroelectric Conventional,20209766.46,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Natural Gas,101919140.8,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Nuclear,65832604,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Other Gases,1016235.31,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Other,1136278.5,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Petroleum,1940440.21,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2601858.27,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Other Biomass,1815024.97,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Wind,17221417.33,,,
May-15,2015,5,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3366181.71,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Total,362916978.6,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Coal,126121701.4,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Geothermal,1380549.96,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Pumped Storage,-397811,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Hydroelectric Conventional,20089072.84,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Natural Gas,121546273.9,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Nuclear,68546165,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Other Gases,1106499.98,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Other,1137064.87,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Petroleum,1848343.72,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2717060.93,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Other Biomass,1805314.04,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Wind,13477397.59,,,
Jun-15,2015,6,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3539345.25,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Total,401535996,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Coal,139597990.9,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Geothermal,1436042.87,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Pumped Storage,-513417,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Hydroelectric Conventional,21113862.82,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Natural Gas,141365482.5,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Nuclear,71412176,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Other Gases,1273883.05,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Other,1217286.7,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Petroleum,2347553.52,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2754145.39,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Other Biomass,1932464.26,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Wind,13685943.97,,,
Jul-15,2015,7,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3912580.95,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Total,393703564.6,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Coal,135285136.8,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Geothermal,1426889.09,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Pumped Storage,-625878,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Hydroelectric Conventional,19434027.59,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Natural Gas,139493075.4,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Nuclear,72415352,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Other Gases,1215869.23,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Other,1234228.76,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Petroleum,2180761.79,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2834391.71,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Other Biomass,1902095.62,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Wind,13073296.4,,,
Aug-15,2015,8,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3834318.22,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Total,351040250,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Coal,118485225.5,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Geothermal,1281382.91,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Pumped Storage,-544042,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Hydroelectric Conventional,16241579.98,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Natural Gas,123229513.8,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Nuclear,66466372,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Other Gases,1211697.44,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Other,1119414.94,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Petroleum,2060167.44,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2357997.86,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Other Biomass,1745900.27,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Wind,13915997.6,,,
Sep-15,2015,9,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3469042.26,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Total,312971633.3,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Coal,97430559.91,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Geothermal,1363224.71,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Pumped Storage,-443327,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Hydroelectric Conventional,16701672.97,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Natural Gas,110025428.9,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Nuclear,60570921,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Other Gases,847475.72,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Other,1127756.92,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Petroleum,1792442.57,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2029835.04,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Other Biomass,1836063.97,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Wind,16389550.11,,,
Oct-15,2015,10,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3300028.49,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Total,301647180.6,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Coal,87851924.55,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Geothermal,1380242.68,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Pumped Storage,-285276,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Hydroelectric Conventional,19380935.63,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Natural Gas,102566181.4,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Nuclear,60263941,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Other Gases,848266.73,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Other,1102123.3,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Petroleum,1711270.85,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1895625.2,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Other Biomass,1865694.22,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Wind,19662660.35,,,
Nov-15,2015,11,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3403590.71,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Total,324444966.6,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Coal,89649161.42,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Geothermal,1418005.3,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Pumped Storage,-280702,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Hydroelectric Conventional,23154487.22,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Natural Gas,109646058.2,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Nuclear,69633664,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Other Gases,1081173.32,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Other,1139912.25,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Petroleum,1726495.13,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1623385.66,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Other Biomass,1956930.14,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Wind,20067274.24,,,
Dec-15,2015,12,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3629121.72,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Total,352523304,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Coal,113453351,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Geothermal,1471420,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Pumped Storage,-311758,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25354610,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Natural Gas,109767091,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Nuclear,72535501,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Other Gases,1263019,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Other,1144099,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Petroleum,2292895,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1492253,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Other Biomass,1930344,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Wind,18526741,,,
Jan-16,2016,1,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3603738,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Total,313728742,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Coal,92708872,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Geothermal,1372033,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Pumped Storage,-398558,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24149936,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Natural Gas,98225816,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Nuclear,65638141,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Other Gases,1168677,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Other,1017844,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Petroleum,2139575,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2403816,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Other Biomass,1712538,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Wind,20198677,,,
Feb-16,2016,2,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3391374,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Total,304103940,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Coal,72133147,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Geothermal,1460328,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Pumped Storage,-384067,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,27025013,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Natural Gas,104002842,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Nuclear,66148894,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Other Gases,1240681,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Other,1099622,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Petroleum,1764505,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2667078,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Other Biomass,1810155,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Wind,21760879,,,
Mar-16,2016,3,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3374864,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Total,292719203,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Coal,71946453,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Geothermal,1339541,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Pumped Storage,-451878,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25475406,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Natural Gas,99770301,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Nuclear,62365118,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Other Gases,1143359,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Other,1123693,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Petroleum,1830498,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2897265,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Other Biomass,1818672,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Wind,20566057,,,
Apr-16,2016,4,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,2894717,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Total,317432843,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Coal,81638582,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Geothermal,1475933,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Pumped Storage,-320717,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25362507,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Natural Gas,111156283,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Nuclear,66562579,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Other Gases,976830,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Other,1218023,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Petroleum,1931363,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,3539385,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Other Biomass,1929107,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Wind,18791596,,,
May-16,2016,5,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3171372,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Total,368347681,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Coal,116219986,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Geothermal,1363693,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Pumped Storage,-497303,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Hydroelectric Conventional,22902188,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Natural Gas,131904144,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Nuclear,67175038,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Other Gases,1084576,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Other,1164047,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Petroleum,1944057,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,3544482,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Other Biomass,1828600,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Wind,16314407,,,
Jun-16,2016,6,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3399765,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Total,412407777,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Coal,136582787,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Geothermal,1424090,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Pumped Storage,-783894,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Hydroelectric Conventional,21246844,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Natural Gas,151827083,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Nuclear,70348722,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Other Gases,1065966,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Other,1212002,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Petroleum,2318698,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,4024131,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Other Biomass,1909756,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Wind,17591310,,,
Jul-16,2016,7,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3640281,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Total,409826503,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Coal,135808998,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Geothermal,1443613,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Pumped Storage,-902068,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Hydroelectric Conventional,19359092,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Natural Gas,154920622,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Nuclear,71526405,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Other Gases,1101831,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Other,1231286,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Petroleum,2357813,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,3876756,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Other Biomass,1907279,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Wind,13557822,,,
Aug-16,2016,8,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3637056,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Total,351692352,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Coal,114279666,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Geothermal,1450620,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Pumped Storage,-715350,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Hydroelectric Conventional,16281002,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Natural Gas,125661394,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Nuclear,65419966,,,
Sep-16,2016,9,US-Total,Total Electric Power Industry,Other Gases,1050050,,,
